id,nom_estab,codigo_act,nombre_act,cod_postal,cve_mun,alcaldia,latitud,longitud
10499846,CLINICA DENTALES DE SONRISA,621211,Consultorios dentales del sector privado,9360,7,Iztapalapa,19.35781061,-99.08581376
11826067,CLINICA DENTALES POPULARES,621211,Consultorios dentales del sector privado,2128,2,Azcapotzalco,19.47806909,-99.18823969
11558094,CLINICA DENTIMASTER,621211,Consultorios dentales del sector privado,3310,14,Benito Juárez,19.37066447,-99.15923586
8402100,CLINICA DENTIVA,621211,Consultorios dentales del sector privado,13000,11,Tláhuac,19.27159347,-99.00507025
10299926,CLINICA DENTLIFE,621211,Consultorios dentales del sector privado,9270,7,Iztapalapa,19.33668856,-99.0590505
9552219,CLINICA DENXAL,621211,Consultorios dentales del sector privado,3020,14,Benito Juárez,19.39802688,-99.14862839
11233949,CLINICA DIN DENT,621211,Consultorios dentales del sector privado,1408,10,Álvaro Obregón,19.37266543,-99.21424739
690409,CLINICA DOCTORES MATUK,621211,Consultorios dentales del sector privado,11560,16,Miguel Hidalgo,19.43489384,-99.18559768
778129,CLINICA ESCANDON ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,11800,16,Miguel Hidalgo,19.40322899,-99.17502882
909461,CLINICA ESPECIALIZADA EN IMPLANTES DENTALES,621211,Consultorios dentales del sector privado,4920,3,Coyoacán,19.30719098,-99.12363733
8848197,CLINICA FRANCHELY,621211,Consultorios dentales del sector privado,13040,11,Tláhuac,19.26983902,-98.99841894
1060880,CLINICA FRANKLIN,621211,Consultorios dentales del sector privado,11000,16,Miguel Hidalgo,19.43052695,-99.20798304
7732929,CLINICA GH,621211,Consultorios dentales del sector privado,6700,15,Cuauhtémoc,19.42200088,-99.15672172
932338,CLINICA H DIAZ,621211,Consultorios dentales del sector privado,3710,14,Benito Juárez,19.38198331,-99.17730473
7732350,CLINICA HAWING,621211,Consultorios dentales del sector privado,6700,15,Cuauhtémoc,19.41374053,-99.16012469
724861,CLINICA IMESAP,621211,Consultorios dentales del sector privado,9780,7,Iztapalapa,19.31655508,-99.07082334
8268915,CLINICA INTEGRADORA DE DESARROLLO SALUDABLE,621211,Consultorios dentales del sector privado,7820,5,Gustavo A. Madero,19.47088548,-99.10956774
10457887,CLINICA INTEGRAL,621211,Consultorios dentales del sector privado,4810,3,Coyoacán,19.31756932,-99.12885412
11335626,CLINICA INTEGRAL,621211,Consultorios dentales del sector privado,13000,11,Tláhuac,19.27088112,-99.00524698
8564184,CLINICA INTEGRAL,621211,Consultorios dentales del sector privado,1740,10,Álvaro Obregón,19.34763043,-99.22418138
9702983,CLINICA INTEGRAL DE ESPECIALIDADES O3,621211,Consultorios dentales del sector privado,1160,10,Álvaro Obregón,19.38751387,-99.19821999
692547,CLINICA INTEGRAL DE SALUD J&M,621211,Consultorios dentales del sector privado,11830,16,Miguel Hidalgo,19.40717619,-99.19978833
10409526,CLINICA INTEGRAL DEL ESCOLAR Y LA FAMILIA,621211,Consultorios dentales del sector privado,16070,13,Xochimilco,19.26110904,-99.10151251
10889222,CLINICA INTEGRAL HESIRENT,621211,Consultorios dentales del sector privado,11560,16,Miguel Hidalgo,19.43346978,-99.18406064
720368,CLINICA INTEGRAL MEDICA ESTETICA,621211,Consultorios dentales del sector privado,9310,7,Iztapalapa,19.3778221,-99.07106002
1022620,CLINICA INTEGRAL ODONTOLOGICA,621211,Consultorios dentales del sector privado,4369,3,Coyoacán,19.32912349,-99.1602828
969911,CLINICA INTEGRAL ODONTOLOGICA CIO&L,621211,Consultorios dentales del sector privado,4380,3,Coyoacán,19.33502675,-99.14754635
919401,CLINICA LA SAGRADA FAMILIA,621211,Consultorios dentales del sector privado,5219,4,Cuajimalpa de Morelos,19.37399028,-99.28510502
7761445,CLINICA MEDICA COYOACAN,621211,Consultorios dentales del sector privado,4929,3,Coyoacán,19.30678403,-99.1202487
8582854,CLINICA MEDICA COYOACAN,621211,Consultorios dentales del sector privado,4929,3,Coyoacán,19.30678403,-99.1202487
8443534,CLINICA MEDICA COYOACAN,621211,Consultorios dentales del sector privado,4929,3,Coyoacán,19.30678403,-99.1202487
9138170,CLINICA MEDICA ODONTOLOGICA,621211,Consultorios dentales del sector privado,14440,12,Tlalpan,19.27036088,-99.17560097
9848276,CLINICA MEDICA SELECTA ESPECIALIDAD DENTAL,621211,Consultorios dentales del sector privado,12100,9,Milpa Alta,19.21207022,-98.99648083
996635,CLINICA MOLINA MIGUEL,621211,Consultorios dentales del sector privado,4710,3,Coyoacán,19.30261706,-99.16899765
11128012,CLINICA MORA ODONTOLOGIA,621211,Consultorios dentales del sector privado,9270,7,Iztapalapa,19.3470354,-99.05679315
1035796,CLINICA MUELITAS,621211,Consultorios dentales del sector privado,16090,13,Xochimilco,19.2601439,-99.09105888
10797279,CLINICA MUELITAS,621211,Consultorios dentales del sector privado,4200,3,Coyoacán,19.34130049,-99.13961176
11388970,CLINICA NEO DENTAL,621211,Consultorios dentales del sector privado,7969,5,Gustavo A. Madero,19.45226981,-99.09207483
7830950,CLINICA NOVO DENTAL,621211,Consultorios dentales del sector privado,9910,7,Iztapalapa,19.31684805,-99.07399158
7263315,CLINICA ODONTOELEGANCE,621211,Consultorios dentales del sector privado,1377,10,Álvaro Obregón,19.36766524,-99.2454172
11678126,CLINICA ODONTOLOGIA,621211,Consultorios dentales del sector privado,3740,14,Benito Juárez,19.37541409,-99.18026689
684857,CLINICA ODONTOLOGIA INTEGRATIVA,621211,Consultorios dentales del sector privado,11400,16,Miguel Hidalgo,19.45763822,-99.1818929
9738111,CLINICA ODONTOLOGICA,621211,Consultorios dentales del sector privado,3550,14,Benito Juárez,19.37378277,-99.14066715
11842071,CLINICA ODONTOLOGICA,621211,Consultorios dentales del sector privado,,14,Benito Juárez,19.39038853,-99.16409517
11810890,CLINICA ODONTOLOGICA,621211,Consultorios dentales del sector privado,,12,Tlalpan,19.2884574,-99.22967199
11024795,CLINICA ODONTOLOGICA,621211,Consultorios dentales del sector privado,14200,12,Tlalpan,19.2884574,-99.22967199
836199,CLINICA ODONTOLOGICA,621211,Consultorios dentales del sector privado,9920,7,Iztapalapa,19.30914796,-99.07904634
11269894,CLINICA ODONTOLOGICA,621211,Consultorios dentales del sector privado,8500,6,Iztacalco,19.39020997,-99.0743931
10691416,CLINICA ODONTOLOGICA ARTE DENTAL,621211,Consultorios dentales del sector privado,4650,3,Coyoacán,19.30341361,-99.13914923
806578,CLINICA ODONTOLOGICA CALIDENT,621211,Consultorios dentales del sector privado,7969,5,Gustavo A. Madero,19.44746991,-99.08801133
11016415,CLINICA ODONTOLOGICA CUMORAH,621211,Consultorios dentales del sector privado,8500,6,Iztacalco,19.39312856,-99.06488728
9865250,CLINICA ODONTOLOGICA DE REHABILITACION INTEGRAL,621211,Consultorios dentales del sector privado,8840,6,Iztacalco,19.37873711,-99.13150627
910869,CLINICA ODONTOLOGICA DELTA,621211,Consultorios dentales del sector privado,4300,3,Coyoacán,19.32260391,-99.15563495
838230,CLINICA ODONTOLOGICA DELTA DENT,621211,Consultorios dentales del sector privado,9900,7,Iztapalapa,19.3079184,-99.07195378
10559439,CLINICA ODONTOLOGICA DIANA,621211,Consultorios dentales del sector privado,4440,3,Coyoacán,19.33042181,-99.11621437
753334,CLINICA ODONTOLOGICA DIRIGIDA AL ESTUDIO INFANTIL SIN NOMBRE,621211,Consultorios dentales del sector privado,15850,17,Venustiano Carranza,19.40622848,-99.1138289
11161933,CLINICA ODONTOLOGICA E INTELIGENCIA MAXILOFACIAL APLICADA IMA,621211,Consultorios dentales del sector privado,11560,16,Miguel Hidalgo,19.43442711,-99.18486024
927800,CLINICA ODONTOLOGICA ESPECIALIDADES,621211,Consultorios dentales del sector privado,1080,10,Álvaro Obregón,19.33982924,-99.20281793
635920,CLINICA ODONTOLOGICA ESPECIALIZADA SIN NOMBRE,621211,Consultorios dentales del sector privado,7210,5,Gustavo A. Madero,19.54853605,-99.15130767
997402,CLINICA ODONTOLOGICA INTEGRAL,621211,Consultorios dentales del sector privado,4369,3,Coyoacán,19.32622144,-99.16623264
884579,CLINICA ODONTOLOGICA INTEGRAL 102,621211,Consultorios dentales del sector privado,3920,14,Benito Juárez,19.37338442,-99.18073173
7268317,CLINICA ODONTOLOGICA INTEGRAL C.D KAREN SILVA,621211,Consultorios dentales del sector privado,8500,6,Iztacalco,19.39875427,-99.06547986
9055300,CLINICA ODONTOLOGICA INTEGRAL DENTAL PLUS,621211,Consultorios dentales del sector privado,14330,12,Tlalpan,19.29200962,-99.11507155
651580,CLINICA ODONTOLOGICA INTEGRAL SAN ANDRES,621211,Consultorios dentales del sector privado,9440,7,Iztapalapa,19.37058201,-99.12722365
908231,CLINICA ODONTOLOGICA ODONT PLACE,621211,Consultorios dentales del sector privado,4370,3,Coyoacán,19.33684457,-99.1470705
8327149,CLINICA ODONTOLOGICA ORTODONCIA MAXILOFACIAL,621211,Consultorios dentales del sector privado,6700,15,Cuauhtémoc,19.41860412,-99.17164154
812153,CLINICA ODONTOLOGICA RIE,621211,Consultorios dentales del sector privado,8500,6,Iztacalco,19.40069425,-99.06411162
762583,CLINICA ODONTOLOGICA SENECA,621211,Consultorios dentales del sector privado,11520,16,Miguel Hidalgo,19.43657391,-99.20238925
949566,CLINICA ODONTOLOGICA Y ESPECIALIDADES DENTAL ARTE,621211,Consultorios dentales del sector privado,12000,9,Milpa Alta,19.19643416,-99.02352063
944728,CLINICA ODOTOLOGICA ODONTO TLAHUAC,621211,Consultorios dentales del sector privado,13040,11,Tláhuac,19.27282677,-99.00194211
911470,CLINICA ORTODENTAL,621211,Consultorios dentales del sector privado,4810,3,Coyoacán,19.31802891,-99.13061409
9215911,CLINICA ORTODOLOGICA DENTICAL,621211,Consultorios dentales del sector privado,5260,4,Cuajimalpa de Morelos,19.36276474,-99.28745014
8896436,CLINICA ORTOS,621211,Consultorios dentales del sector privado,16010,13,Xochimilco,19.27545263,-99.12683299
11158984,CLINICA PARA LA SALUD ARTEMISA,621211,Consultorios dentales del sector privado,15850,17,Venustiano Carranza,19.4092193,-99.11293689
8489102,CLINICA PRODENTAL,621211,Consultorios dentales del sector privado,3023,14,Benito Juárez,19.39743627,-99.14615777
9032188,CLINICA PRODENTAL VITA,621211,Consultorios dentales del sector privado,4369,3,Coyoacán,19.32943509,-99.17327296
9999829,CLINICA RESPLANDENT,621211,Consultorios dentales del sector privado,9260,7,Iztapalapa,19.35227205,-99.0653382
8625487,CLINICA ROMA,621211,Consultorios dentales del sector privado,6700,15,Cuauhtémoc,19.4117943,-99.15905136
641601,CLINICA SAN PEDRO,621211,Consultorios dentales del sector privado,2719,2,Azcapotzalco,19.4823763,-99.21430954
642077,CLINICA VAZQUEZ Y ESPECIALISTAS,621211,Consultorios dentales del sector privado,15300,17,Venustiano Carranza,19.45050479,-99.1038024
678238,CLINICA VIDA DENTAL,621211,Consultorios dentales del sector privado,7480,5,Gustavo A. Madero,19.47127808,-99.0975574
11802774,CLINICA WHITE SMILE DENTAL,621211,Consultorios dentales del sector privado,11850,16,Miguel Hidalgo,19.41010608,-99.19065056
838048,CLINICA Y DEPOSITO DENTAL NUEVO MILENIO,621211,Consultorios dentales del sector privado,9700,7,Iztapalapa,19.34240183,-99.04732905
7746843,CLINICA Y FARMACIA INSA,621211,Consultorios dentales del sector privado,15810,17,Venustiano Carranza,19.42603579,-99.12308254
896989,CLINICA Y LABORATORIO DENTAL,621211,Consultorios dentales del sector privado,6090,15,Cuauhtémoc,19.42441944,-99.12595343
8680315,CLINICA ZURI,621211,Consultorios dentales del sector privado,7800,5,Gustavo A. Madero,19.46958372,-99.12540093
10157214,CLINICAS DENTALES POPULARES,621211,Consultorios dentales del sector privado,9530,7,Iztapalapa,19.36981064,-99.0234648
7832667,CLINICDENT,621211,Consultorios dentales del sector privado,9000,7,Iztapalapa,19.3615915,-99.0925846
10094684,CLINICOS DENTALES PAPILARES,621211,Consultorios dentales del sector privado,8500,6,Iztacalco,19.39525329,-99.08120876
11435740,CLINK ODONTOLOGIA ESPECIALIZADA,621211,Consultorios dentales del sector privado,3800,14,Benito Juárez,19.39129303,-99.18192911
811756,CLIO SERVICIOS DENTALES,621211,Consultorios dentales del sector privado,9830,7,Iztapalapa,19.34790724,-99.08211957
10724076,CLUBSONRIE,621211,Consultorios dentales del sector privado,11540,16,Miguel Hidalgo,19.43706698,-99.19965059
853634,CNSULTORIO DENTAL,621211,Consultorios dentales del sector privado,14200,12,Tlalpan,19.28275952,-99.22729697
10531118,COAN DENTAL,621211,Consultorios dentales del sector privado,2080,2,Azcapotzalco,19.4646608,-99.18111133
794135,COBNSULTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,9260,7,Iztapalapa,19.35183565,-99.05435111
8327396,COLEGIO DE TECNOLOGIA Y PROTESIS DENTAL,621211,Consultorios dentales del sector privado,6760,15,Cuauhtémoc,19.40171271,-99.16505473
8368313,COLEGIO ODONTOLOGICO METROPOLITANO,621211,Consultorios dentales del sector privado,3000,14,Benito Juárez,19.40228766,-99.16021378
7792632,COLSULTORI CONSULTORIO DENTAL,621211,Consultorios dentales del sector privado,9310,7,Iztapalapa,19.36229482,-99.07066969
652379,COLSULTORIO Y LABORATORIO DENTAL SOLUCIONES DENTALES,621211,Consultorios dentales del sector privado,7670,5,Gustavo A. Madero,19.52151301,-99.15710637
987568,CONAULTORIO DENTAL,621211,Consultorios dentales del sector privado,4040,3,Coyoacán,19.34910651,-99.1505948
8001102,CONCULTORIO DENTAL,621211,Consultorios dentales del sector privado,2100,2,Azcapotzalco,19.51408848,-99.20429404
710242,CONCULTORIO DENTAL,621211,Consultorios dentales del sector privado,8500,6,Iztacalco,19.39936105,-99.06767535
9489878,CONDULTORIO DENTAL,621211,Consultorios dentales del sector privado,9609,7,Iztapalapa,19.34173936,-99.00624857
9348791,CONFIADENT,621211,Consultorios dentales del sector privado,6720,15,Cuauhtémoc,19.42556935,-99.1531798
10128458,CONFIDENT,621211,Consultorios dentales del sector privado,9680,7,Iztapalapa,19.32613995,-99.0206986
10880818,CONFORT,621211,Consultorios dentales del sector privado,1430,10,Álvaro Obregón,19.36916801,-99.2245445
637025,CONSILTORIO DENTAL,621211,Consultorios dentales del sector privado,7230,5,Gustavo A. Madero,19.54079653,-99.15227295
795870,CONSLTORIO DENTAL DR. JORGE PEREZ,621211,Consultorios dentales del sector privado,7838,5,Gustavo A. Madero,19.45989451,-99.10399177
818629,CONSOLTORIO DE ESPECIALIDADES ODONTOLOGICAS,621211,Consultorios dentales del sector privado,9830,7,Iztapalapa,19.3418144,-99.06272077
863484,CONSOLTORIO DENTAL,621211,Consultorios dentales del sector privado,6700,15,Cuauhtémoc,19.41639696,-99.15625746
10567109,CONSUDIENTITA,621211,Consultorios dentales del sector privado,9700,7,Iztapalapa,19.33718301,-99.04456468
8602663,CONSUL DENT,621211,Consultorios dentales del sector privado,14310,12,Tlalpan,19.30483756,-99.12712135
740133,CONSUL ORTO DENTAL,621211,Consultorios dentales del sector privado,7300,5,Gustavo A. Madero,19.48829108,-99.13414016
9148208,CONSULKTORIO DENTAL ROJAS,621211,Consultorios dentales del sector privado,5200,4,Cuajimalpa de Morelos,19.36971461,-99.29194035
7717887,CONSULLTORIO DENTAL QUIROGA,621211,Consultorios dentales del sector privado,4369,3,Coyoacán,19.33411664,-99.17028577
970021,CONSULLTORIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,4330,3,Coyoacán,19.34312001,-99.15590374
869806,CONSULORIO DE ODONTOLOGIA INTEGRAL E IMPLANTE,621211,Consultorios dentales del sector privado,3810,14,Benito Juárez,19.39467383,-99.17343986
742021,CONSULOTORIO MEDICO Y DENTAL GRUPO MEDICO Y DENTAL PASEOS,621211,Consultorios dentales del sector privado,9030,7,Iztapalapa,19.38732924,-99.0873857
9113955,CONSULT DENT,621211,Consultorios dentales del sector privado,7230,5,Gustavo A. Madero,19.54052644,-99.146021
1009810,CONSULTA DENTAL,621211,Consultorios dentales del sector privado,14090,12,Tlalpan,19.2806217,-99.16576311
866653,CONSULTA DENTAL 605,621211,Consultorios dentales del sector privado,6700,15,Cuauhtémoc,19.41860335,-99.17164503
1047526,CONSULTA DENTAL VARELA,621211,Consultorios dentales del sector privado,13200,11,Tláhuac,19.2947104,-99.04802034
680829,CONSULTA ODONTOLOGICA INTEGRAL,621211,Consultorios dentales del sector privado,2130,2,Azcapotzalco,19.4974061,-99.198941
11642548,CONSULTARIO DENTAL,621211,Consultorios dentales del sector privado,3400,14,Benito Juárez,19.3934968,-99.14438386
796835,CONSULTIO DENTAL DENTERLAND,621211,Consultorios dentales del sector privado,8040,6,Iztacalco,19.38430974,-99.09597033
9162706,CONSULTIORIO DENTAL,621211,Consultorios dentales del sector privado,8650,6,Iztacalco,19.39100126,-99.11746019
956574,CONSULTIRIO DENTAL DOCTORA GUADALUPE BRAMBILA,621211,Consultorios dentales del sector privado,6700,15,Cuauhtémoc,19.40879696,-99.15998326
639537,CONSULTIRIO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,15220,17,Venustiano Carranza,19.45389543,-99.12382142
910989,CONSULTO DELTAL,621211,Consultorios dentales del sector privado,4600,3,Coyoacán,19.31546947,-99.1529508
10056454,CONSULTO DENTAL,621211,Consultorios dentales del sector privado,14100,12,Tlalpan,19.28369831,-99.23402351
640315,CONSULTO DENTAL ANEXO AL MERCADO,621211,Consultorios dentales del sector privado,15270,17,Venustiano Carranza,19.44048894,-99.11433548
7715018,CONSULTO DENTAL FLEUR,621211,Consultorios dentales del sector privado,7820,5,Gustavo A. Madero,19.46945077,-99.11032312
1033655,CONSULTO DENTAL SIN NOMBRE,621211,Consultorios dentales del sector privado,16500,13,Xochimilco,19.24639508,-99.07966778
7761172,CONSULTOERIO DENTAL ODONTOLOGIA INTEGRAL,621211,Consultorios dentales del sector privado,4400,3,Coyoacán,19.33898266,-99.12982549
858562,CONSULTOIO MEDICO,621211,Consultorios dentales del sector privado,14050,12,Tlalpan,19.29617416,-99.16118248
908302,CONSULTOIO PEDIATRICO DENTAL,621211,Consultorios dentales del sector privado,4040,3,Coyoacán,19.34738367,-99.14638117
10171718,CONSULTOORIO DENTAL NOVA SMILE,621211,Consultorios dentales del sector privado,13020,11,Tláhuac,19.2775647,-98.99999751
10541866,CONSULTORES DENTALES,621211,Consultorios dentales del sector privado,4300,3,Coyoacán,19.3279359,-99.15544709
933162,CONSULTORES DENTALES DEL SECTOR PRIVADO,621211,Consultorios dentales del sector privado,3200,14,Benito Juárez,19.37767994,-99.17747357
8584442,CONSULTORI DENTAL,621211,Consultorios dentales del sector privado,4200,3,Coyoacán,19.34151935,-99.14129717
